""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH38X.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
22.14,56.200,0.07955,4.126,0.002
22.19,56.300,0.07976,4.135,0.002
22.24,56.400,0.07992,4.145,0.002
22.30,56.500,0.08013,4.156,0.002
22.35,56.600,0.08030,4.166,0.002
22.42,56.700,0.08051,4.178,0.002
22.48,56.800,0.08076,4.189,0.002
22.55,56.900,0.08096,4.203,0.002
22.61,57.000,0.08117,4.214,0.002
22.67,57.100,0.08138,4.224,0.002
22.74,57.200,0.08159,4.238,0.002
22.78,57.300,0.08184,4.245,0.002
22.85,57.400,0.08204,4.258,0.002
22.89,57.500,0.08221,4.265,0.002
22.96,57.600,0.08242,4.278,0.002
23.01,57.700,0.08263,4.288,0.002
23.07,57.800,0.08279,4.299,0.002
23.11,57.900,0.08300,4.306,0.002
23.16,58.000,0.08317,4.317,0.002
23.20,58.100,0.08329,4.324,0.002
23.24,58.200,0.08346,4.331,0.002
23.29,58.300,0.08362,4.340,0.002
23.32,58.400,0.08375,4.345,0.002
23.35,58.500,0.08391,4.351,0.002
23.40,58.600,0.08404,4.360,0.002
23.45,58.700,0.08420,4.369,0.002
23.47,58.800,0.08433,4.374,0.002
23.51,58.900,0.08445,4.380,0.002
23.54,59.000,0.08458,4.387,0.002
23.57,59.100,0.08470,4.393,0.002
23.63,59.200,0.08483,4.403,0.002
23.65,59.300,0.08499,4.407,0.002
23.69,59.400,0.08512,4.415,0.002
23.72,59.500,0.08524,4.421,0.002
23.77,59.600,0.08537,4.430,0.002
23.79,59.700,0.08553,4.433,0.002
23.83,59.800,0.08566,4.440,0.002
23.88,59.900,0.08582,4.451,0.002
23.92,60.000,0.08595,4.457,0.002
23.94,60.100,0.08612,4.462,0.002
23.99,60.200,0.08624,4.471,0.002
24.03,60.300,0.08641,4.479,0.002
24.08,60.400,0.08653,4.487,0.002
24.12,60.500,0.08670,4.495,0.002
24.17,60.600,0.08682,4.504,0.002
24.20,60.700,0.08699,4.510,0.002
24.24,60.800,0.08715,4.517,0.002
24.27,60.900,0.08728,4.523,0.002
24.32,61.000,0.08745,4.532,0.002
24.36,61.100,0.08761,4.540,0.002
24.40,61.200,0.08774,4.548,0.002
24.45,61.300,0.08790,4.557,0.002
24.49,61.400,0.08807,4.564,0.002
24.54,61.500,0.08824,4.573,0.002
24.59,61.600,0.08840,4.582,0.002
24.64,61.700,0.08857,4.591,0.002
24.68,61.800,0.08873,4.599,0.002
24.71,61.900,0.08890,4.606,0.002
24.76,62.000,0.08907,4.615,0.002
24.82,62.100,0.08927,4.625,0.002
24.87,62.200,0.08944,4.635,0.002
24.94,62.300,0.08965,4.647,0.002
25.00,62.400,0.08986,4.659,0.002
25.06,62.500,0.09006,4.669,0.002
25.12,62.600,0.09027,4.681,0.002
25.19,62.700,0.09052,4.693,0.002
25.24,62.800,0.09073,4.704,0.002
25.30,62.900,0.09094,4.715,0.002
25.35,63.000,0.09114,4.725,0.002
25.42,63.100,0.09135,4.737,0.002
25.46,63.200,0.09156,4.745,0.002
25.51,63.300,0.09177,4.754,0.002
25.57,63.400,0.09193,4.765,0.002
25.63,63.500,0.09214,4.776,0.002
25.68,63.600,0.09231,4.785,0.002
25.72,63.700,0.09247,4.793,0.002
25.76,63.800,0.09264,4.801,0.002
25.80,63.900,0.09281,4.808,0.002
25.84,64.000,0.09293,4.816,0.002
25.88,64.100,0.09310,4.823,0.002
25.92,64.200,0.09326,4.831,0.002
25.97,64.300,0.09339,4.839,0.002
26.00,64.400,0.09351,4.846,0.002
26.06,64.500,0.09368,4.856,0.002
26.09,64.600,0.09380,4.862,0.002
26.14,64.700,0.09393,4.871,0.002
26.17,64.800,0.09405,4.877,0.002
26.22,64.900,0.09418,4.886,0.002
26.25,65.000,0.09434,4.891,0.002
26.29,65.100,0.09447,4.900,0.002
26.34,65.200,0.09459,4.909,0.002
26.37,65.300,0.09472,4.914,0.002
26.41,65.400,0.09484,4.921,0.002
