 ,Label,Area,X,Y,XM,YM,Perim.,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
761,NTO-LC-800-4A-900-10H0003.tiff,0.027,0.254,13.027,0.254,13.027,0.593,0.971,0.211,100,0.210,12.931,119.745,0.170,1.098,0.911,0.958
762,NTO-LC-800-4A-900-10H0003.tiff,0.049,0.708,13.056,0.708,13.056,0.794,0.967,0.277,100,0.643,13.180,58.570,0.236,1.090,0.918,0.948
763,NTO-LC-800-4A-900-10H0003.tiff,0.042,19.857,13.067,19.857,13.067,0.768,0.895,0.260,100,19.790,13.180,49.086,0.223,1.093,0.915,0.922
764,NTO-LC-800-4A-900-10H0003.tiff,0.016,25.609,13.027,25.609,13.027,0.473,0.909,0.168,100,25.561,12.957,128.660,0.144,1.146,0.873,0.879
765,NTO-LC-800-4A-900-10H0003.tiff,0.088,7.495,13.105,7.495,13.105,1.408,0.555,0.509,100,7.226,13.141,11.889,0.257,2.328,0.430,0.803
766,NTO-LC-800-4A-900-10H0003.tiff,0.075,14.528,13.141,14.528,13.141,1.032,0.885,0.346,100,14.387,13.246,37.304,0.293,1.168,0.856,0.931
767,NTO-LC-800-4A-900-10H0003.tiff,0.039,21.822,13.095,21.822,13.095,0.741,0.901,0.252,100,21.731,13.010,141.340,0.223,1.088,0.919,0.918
768,NTO-LC-800-4A-900-10H0003.tiff,0.015,3.407,13.078,3.407,13.078,0.473,0.861,0.175,100,3.397,13.167,77.005,0.129,1.336,0.749,0.881
769,NTO-LC-800-4A-900-10H0003.tiff,0.036,13.515,13.125,13.515,13.125,0.686,0.956,0.241,100,13.469,13.010,112.380,0.197,1.133,0.883,0.943
770,NTO-LC-800-4A-900-10H0003.tiff,0.008,4.828,13.070,4.828,13.070,0.309,1.000,0.117,100,4.774,13.049,153.435,0.092,1.153,0.867,0.929
771,NTO-LC-800-4A-900-10H0003.tiff,0.061,9.892,13.177,9.892,13.177,0.939,0.875,0.310,100,9.770,13.272,36.384,0.286,1.037,0.965,0.921
772,NTO-LC-800-4A-900-10H0003.tiff,0.041,25.125,13.167,25.125,13.167,0.760,0.883,0.283,100,24.984,13.128,158.199,0.210,1.331,0.751,0.929
773,NTO-LC-800-4A-900-10H0003.tiff,0.028,3.075,13.177,3.075,13.177,0.633,0.889,0.223,100,3.016,13.272,61.928,0.188,1.137,0.880,0.919
774,NTO-LC-800-4A-900-10H0003.tiff,0.077,23.449,13.300,23.449,13.300,1.266,0.600,0.453,100,23.423,13.521,79.992,0.249,2.228,0.449,0.822
775,NTO-LC-800-4A-900-10H0003.tiff,0.034,9.255,13.198,9.255,13.198,0.678,0.936,0.241,100,9.207,13.089,119.358,0.197,1.166,0.857,0.932
776,NTO-LC-800-4A-900-10H0003.tiff,0.019,10.241,13.170,10.241,13.170,0.525,0.846,0.195,100,10.151,13.207,19.654,0.131,1.488,0.672,0.896
777,NTO-LC-800-4A-900-10H0003.tiff,0.048,11.548,13.272,11.548,13.272,0.812,0.920,0.282,100,11.489,13.141,117.759,0.247,1.074,0.932,0.934
778,NTO-LC-800-4A-900-10H0003.tiff,0.015,7.868,13.244,7.868,13.244,0.443,0.946,0.160,100,7.816,13.311,55.008,0.131,1.099,0.910,0.910
779,NTO-LC-800-4A-900-10H0003.tiff,0.072,22.617,13.321,22.617,13.321,1.014,0.882,0.346,100,22.505,13.180,127.304,0.295,1.075,0.930,0.935
780,NTO-LC-800-4A-900-10H0003.tiff,0.039,25.879,13.276,25.879,13.276,0.727,0.932,0.258,100,25.757,13.233,156.038,0.197,1.225,0.816,0.956
781,NTO-LC-800-4A-900-10H0003.tiff,0.097,5.791,13.389,5.791,13.389,1.166,0.900,0.382,100,5.731,13.207,112.166,0.352,1.066,0.938,0.939
782,NTO-LC-800-4A-900-10H0003.tiff,0.026,8.741,13.314,8.741,13.314,0.599,0.921,0.204,100,8.695,13.220,104.931,0.184,1.078,0.927,0.911
783,NTO-LC-800-4A-900-10H0003.tiff,0.043,22.129,13.355,22.129,13.355,0.768,0.924,0.264,100,22.072,13.233,116.565,0.223,1.109,0.901,0.935
784,NTO-LC-800-4A-900-10H0003.tiff,0.024,11.273,13.341,11.273,13.341,0.588,0.874,0.215,100,11.213,13.259,127.569,0.167,1.235,0.810,0.900
785,NTO-LC-800-4A-900-10H0003.tiff,0.096,0.281,13.461,0.281,13.461,1.171,0.880,0.411,100,0.197,13.652,73.301,0.302,1.308,0.764,0.947
786,NTO-LC-800-4A-900-10H0003.tiff,0.052,14.033,13.413,14.033,13.413,0.857,0.883,0.291,100,14.020,13.272,97.765,0.236,1.189,0.841,0.927
787,NTO-LC-800-4A-900-10H0003.tiff,0.043,20.370,13.387,20.370,13.387,0.760,0.943,0.264,100,20.302,13.272,116.565,0.236,1.087,0.920,0.937
788,NTO-LC-800-4A-900-10H0003.tiff,0.075,16.069,13.472,16.069,13.472,1.084,0.798,0.361,100,15.987,13.311,109.093,0.288,1.196,0.836,0.921
789,NTO-LC-800-4A-900-10H0003.tiff,0.038,21.596,13.416,21.596,13.416,0.749,0.844,0.260,100,21.495,13.338,139.086,0.205,1.258,0.795,0.920
790,NTO-LC-800-4A-900-10H0003.tiff,0.065,24.087,13.452,24.087,13.452,0.958,0.896,0.330,100,23.921,13.456,6.843,0.262,1.208,0.828,0.937
791,NTO-LC-800-4A-900-10H0003.tiff,0.027,1.122,13.423,1.122,13.423,0.604,0.925,0.224,100,1.010,13.456,20.556,0.157,1.350,0.741,0.940
792,NTO-LC-800-4A-900-10H0003.tiff,0.132,5.217,13.539,5.217,13.539,1.413,0.828,0.467,100,5.115,13.338,128.157,0.391,1.115,0.897,0.933
793,NTO-LC-800-4A-900-10H0003.tiff,0.072,18.545,13.495,18.545,13.495,0.987,0.928,0.332,100,18.492,13.652,71.565,0.302,1.070,0.935,0.937
794,NTO-LC-800-4A-900-10H0003.tiff,0.045,19.285,13.457,19.285,13.457,0.783,0.924,0.277,100,19.213,13.338,121.430,0.223,1.141,0.877,0.942
795,NTO-LC-800-4A-900-10H0003.tiff,0.025,6.668,13.462,6.668,13.462,0.607,0.839,0.226,100,6.662,13.351,100.008,0.149,1.533,0.652,0.891
796,NTO-LC-800-4A-900-10H0003.tiff,0.009,11.871,13.409,11.871,13.409,0.346,0.993,0.129,100,11.816,13.443,23.962,0.105,1.177,0.850,0.902
797,NTO-LC-800-4A-900-10H0003.tiff,0.013,13.244,13.429,13.244,13.429,0.414,0.921,0.158,100,13.180,13.377,138.366,0.105,1.314,0.761,0.936
798,NTO-LC-800-4A-900-10H0003.tiff,0.517,14.758,13.882,14.753,13.905,3.775,0.456,1.016,90.812,14.557,14.321,66.413,0.773,1.329,0.752,0.874
799,NTO-LC-800-4A-900-10H0003.tiff,0.055,4.121,13.503,4.121,13.503,0.958,0.757,0.379,100,3.934,13.469,165.964,0.197,1.984,0.504,0.908
800,NTO-LC-800-4A-900-10H0003.tiff,0.025,18.127,13.526,18.127,13.526,0.570,0.958,0.204,100,18.098,13.430,104.931,0.157,1.176,0.850,0.932
801,NTO-LC-800-4A-900-10H0003.tiff,0.003,26.066,13.462,26.066,13.462,0.179,1.000,0.076,100,26.046,13.430,120.964,0.039,1.667,0.600,1.000
802,NTO-LC-800-4A-900-10H0003.tiff,0.049,21.066,13.594,21.066,13.594,0.828,0.893,0.295,100,20.984,13.718,57.724,0.228,1.223,0.818,0.931
803,NTO-LC-800-4A-900-10H0003.tiff,0.013,10.709,13.578,10.709,13.578,0.420,0.906,0.154,100,10.636,13.561,160.017,0.127,1.237,0.808,0.865
804,NTO-LC-800-4A-900-10H0003.tiff,0.061,3.040,13.660,3.040,13.660,0.979,0.793,0.360,100,2.859,13.626,169.509,0.250,1.437,0.696,0.897
805,NTO-LC-800-4A-900-10H0003.tiff,0.002,9.896,13.556,9.896,13.556,0.171,1.000,0.076,100,9.875,13.587,59.036,0.039,1.662,0.602,0.966
806,NTO-LC-800-4A-900-10H0003.tiff,0.057,6.174,13.675,6.174,13.675,0.902,0.882,0.336,100,6.046,13.561,141.340,0.243,1.411,0.709,0.931
807,NTO-LC-800-4A-900-10H0003.tiff,0.012,7.671,13.628,7.671,13.628,0.398,0.912,0.142,100,7.633,13.574,123.690,0.118,1.166,0.858,0.893
808,NTO-LC-800-4A-900-10H0003.tiff,0.029,11.655,13.669,11.655,13.669,0.618,0.940,0.226,100,11.567,13.600,144.462,0.176,1.259,0.794,0.922
809,NTO-LC-800-4A-900-10H0003.tiff,0.029,22.182,13.702,22.182,13.702,0.647,0.856,0.234,100,22.085,13.770,38.157,0.176,1.332,0.751,0.900
810,NTO-LC-800-4A-900-10H0003.tiff,0.029,22.477,13.705,22.477,13.705,0.636,0.913,0.229,100,22.387,13.770,30.964,0.176,1.302,0.768,0.922
811,NTO-LC-800-4A-900-10H0003.tiff,0.033,0.856,13.728,0.856,13.728,0.689,0.879,0.255,100,0.787,13.836,55.491,0.195,1.388,0.721,0.902
812,NTO-LC-800-4A-900-10H0003.tiff,0.019,4.187,13.757,4.187,13.757,0.496,0.959,0.171,100,4.144,13.679,122.471,0.144,1.081,0.925,0.932
813,NTO-LC-800-4A-900-10H0003.tiff,0.001,6.841,13.726,6.841,13.726,0.119,1.000,0.056,100,6.820,13.744,45.000,0.039,1.229,0.814,0.941
814,NTO-LC-800-4A-900-10H0003.tiff,0.002,16.488,13.734,16.488,13.734,0.148,0.982,0.059,100,16.459,13.744,26.565,0.046,1.241,0.806,0.800
815,NTO-LC-800-4A-900-10H0003.tiff,0.017,19.948,13.807,19.948,13.807,0.480,0.937,0.176,100,19.895,13.875,63.435,0.131,1.279,0.782,0.922
816,NTO-LC-800-4A-900-10H0003.tiff,0.055,4.797,13.862,4.797,13.862,0.883,0.886,0.305,100,4.656,13.797,154.537,0.249,1.173,0.852,0.930
817,NTO-LC-800-4A-900-10H0003.tiff,0.003,19.556,13.782,19.556,13.782,0.193,0.927,0.076,100,19.541,13.744,120.964,0.056,1.384,0.722,0.842
818,NTO-LC-800-4A-900-10H0003.tiff,0.073,24.044,13.889,24.044,13.889,0.991,0.930,0.342,100,23.948,13.744,122.471,0.302,1.066,0.938,0.948
819,NTO-LC-800-4A-900-10H0003.tiff,0.012,25.380,13.869,25.380,13.869,0.530,0.555,0.224,100,25.351,13.757,110.556,0.086,3.244,0.308,0.804
820,NTO-LC-800-4A-900-10H0003.tiff,0.089,9.218,13.941,9.218,13.941,1.115,0.899,0.393,100,9.049,14.020,25.710,0.315,1.138,0.878,0.946
821,NTO-LC-800-4A-900-10H0003.tiff,0.032,21.914,13.936,21.914,13.936,0.797,0.636,0.283,100,21.875,14.059,76.608,0.170,1.903,0.526,0.824
822,NTO-LC-800-4A-900-10H0003.tiff,0.049,2.770,13.934,2.770,13.934,0.809,0.934,0.282,100,2.702,13.810,117.759,0.236,1.110,0.901,0.945
823,NTO-LC-800-4A-900-10H0003.tiff,0.047,15.552,13.938,15.552,13.938,0.805,0.911,0.270,100,15.528,14.072,75.964,0.236,1.098,0.911,0.929
824,NTO-LC-800-4A-900-10H0003.tiff,0.021,13.603,13.912,13.603,13.912,0.544,0.892,0.188,100,13.574,13.823,102.095,0.157,1.163,0.860,0.894
825,NTO-LC-800-4A-900-10H0003.tiff,0.082,13.991,14.031,13.991,14.031,1.077,0.886,0.371,100,13.889,13.875,122.005,0.304,1.220,0.820,0.932
826,NTO-LC-800-4A-900-10H0003.tiff,0.047,3.387,13.988,3.387,13.988,0.801,0.922,0.279,100,3.279,13.902,138.814,0.223,1.174,0.852,0.945
827,NTO-LC-800-4A-900-10H0003.tiff,0.001,9.726,13.893,9.726,13.893,0.119,1.000,0.056,100,9.705,13.875,135.000,0.039,1.229,0.814,0.941
828,NTO-LC-800-4A-900-10H0003.tiff,0.148,8.398,14.092,8.398,14.092,2.003,0.465,0.697,100,8.092,14.177,4.316,0.379,2.388,0.419,0.742
829,NTO-LC-800-4A-900-10H0003.tiff,0.034,11.075,14.010,11.075,14.010,0.686,0.896,0.242,100,11.003,14.111,49.399,0.197,1.113,0.898,0.913
830,NTO-LC-800-4A-900-10H0003.tiff,0.019,24.976,14.003,24.976,14.003,0.517,0.912,0.200,100,24.944,14.098,66.801,0.144,1.280,0.781,0.919
831,NTO-LC-800-4A-900-10H0003.tiff,0.031,10.196,14.018,10.196,14.018,0.644,0.933,0.226,100,10.125,14.098,35.538,0.195,1.131,0.885,0.930
832,NTO-LC-800-4A-900-10H0003.tiff,0.013,11.463,14.000,11.463,14.000,0.425,0.923,0.150,100,11.397,13.967,164.745,0.118,1.122,0.891,0.901
833,NTO-LC-800-4A-900-10H0003.tiff,0.065,16.676,14.095,16.676,14.095,0.968,0.876,0.328,100,16.616,14.256,53.130,0.280,1.136,0.881,0.930
834,NTO-LC-800-4A-900-10H0003.tiff,0.104,24.406,14.200,24.406,14.200,1.302,0.769,0.481,100,24.315,14.426,72.553,0.283,1.725,0.580,0.926
835,NTO-LC-800-4A-900-10H0003.tiff,0.070,0.300,14.137,0.300,14.137,1.007,0.870,0.346,100,0.197,14.269,52.696,0.297,1.150,0.869,0.935
836,NTO-LC-800-4A-900-10H0003.tiff,0.055,23.165,14.161,23.165,14.161,0.891,0.868,0.334,100,23.121,14.007,115.560,0.236,1.311,0.763,0.933
837,NTO-LC-800-4A-900-10H0003.tiff,0.011,5.289,14.109,5.289,14.109,0.398,0.844,0.147,100,5.298,14.033,100.305,0.105,1.369,0.731,0.867
838,NTO-LC-800-4A-900-10H0003.tiff,0.029,7.942,14.135,7.942,14.135,0.633,0.916,0.215,100,7.856,14.203,37.569,0.194,1.054,0.948,0.916
839,NTO-LC-800-4A-900-10H0003.tiff,0.025,18.437,14.148,18.437,14.148,0.619,0.812,0.223,100,18.321,14.203,40.236,0.157,1.215,0.823,0.926
840,NTO-LC-800-4A-900-10H0003.tiff,0.034,6.849,14.194,6.849,14.194,0.689,0.897,0.232,100,6.807,14.085,106.390,0.197,1.123,0.890,0.921
841,NTO-LC-800-4A-900-10H0003.tiff,0.004,11.843,14.148,11.843,14.148,0.227,1.000,0.095,100,11.803,14.125,146.310,0.066,1.306,0.765,0.906
842,NTO-LC-800-4A-900-10H0003.tiff,0.012,22.224,14.171,22.224,14.171,0.406,0.891,0.160,100,22.164,14.216,34.992,0.116,1.287,0.777,0.889
843,NTO-LC-800-4A-900-10H0003.tiff,0.016,12.857,14.188,12.857,14.188,0.459,0.945,0.176,100,12.800,14.256,41.987,0.131,1.285,0.778,0.944
844,NTO-LC-800-4A-900-10H0003.tiff,0.050,4.560,14.288,4.560,14.288,0.831,0.911,0.273,100,4.446,14.216,144.782,0.249,1.025,0.975,0.928
845,NTO-LC-800-4A-900-10H0003.tiff,0.042,10.972,14.269,10.972,14.269,0.752,0.936,0.259,100,10.911,14.387,59.534,0.232,1.039,0.963,0.930
846,NTO-LC-800-4A-900-10H0003.tiff,0.012,7.534,14.239,7.534,14.239,0.417,0.895,0.158,100,7.502,14.308,65.556,0.118,1.301,0.769,0.878
847,NTO-LC-800-4A-900-10H0003.tiff,0.076,4.944,14.312,4.944,14.312,1.039,0.878,0.370,100,4.774,14.361,22.932,0.281,1.323,0.756,0.934
848,NTO-LC-800-4A-900-10H0003.tiff,0.026,9.482,14.280,9.482,14.280,0.596,0.918,0.212,100,9.377,14.321,21.801,0.170,1.176,0.850,0.924
849,NTO-LC-800-4A-900-10H0003.tiff,0.051,10.519,14.316,10.519,14.316,0.839,0.916,0.283,100,10.387,14.282,166.608,0.236,1.119,0.894,0.942
850,NTO-LC-800-4A-900-10H0003.tiff,0.026,19.598,14.283,19.598,14.283,0.588,0.930,0.207,100,19.528,14.361,55.305,0.176,1.180,0.847,0.920
851,NTO-LC-800-4A-900-10H0003.tiff,0.009,11.457,14.275,11.457,14.275,0.335,1.000,0.129,100,11.436,14.334,66.038,0.092,1.250,0.800,0.929
852,NTO-LC-800-4A-900-10H0003.tiff,0.009,6.480,14.296,6.480,14.296,0.351,0.950,0.130,100,6.426,14.256,135.000,0.105,1.002,0.998,0.915
853,NTO-LC-800-4A-900-10H0003.tiff,0.041,7.206,14.381,7.206,14.381,0.768,0.880,0.281,100,7.134,14.256,127.405,0.213,1.309,0.764,0.923
854,NTO-LC-800-4A-900-10H0003.tiff,0.051,15.573,14.386,15.573,14.386,0.839,0.919,0.288,100,15.515,14.518,65.772,0.249,1.106,0.904,0.940
855,NTO-LC-800-4A-900-10H0003.tiff,0.002,13.616,14.297,13.616,14.297,0.156,1.000,0.066,100,13.600,14.269,126.870,0.052,1.135,0.881,0.857
856,NTO-LC-800-4A-900-10H0003.tiff,0.018,13.940,14.366,13.940,14.366,0.503,0.904,0.186,100,13.889,14.295,129.289,0.144,1.171,0.854,0.914
857,NTO-LC-800-4A-900-10H0003.tiff,0.436,2.073,14.761,2.073,14.761,3.010,0.605,0.904,100,1.731,14.623,160.514,0.779,1.104,0.906,0.864
858,NTO-LC-800-4A-900-10H0003.tiff,0.019,3.537,14.435,3.537,14.435,0.517,0.912,0.178,100,3.502,14.518,72.897,0.157,1.121,0.892,0.886
859,NTO-LC-800-4A-900-10H0003.tiff,0.034,8.783,14.451,8.783,14.451,0.675,0.925,0.241,100,8.708,14.544,45.000,0.197,1.157,0.864,0.940
860,NTO-LC-800-4A-900-10H0003.tiff,0.020,17.547,14.420,17.547,14.420,0.544,0.863,0.188,100,17.456,14.452,12.095,0.157,1.196,0.836,0.897
861,NTO-LC-800-4A-900-10H0003.tiff,0.014,23.559,14.460,23.559,14.460,0.436,0.946,0.154,100,23.489,14.426,160.017,0.131,1.154,0.866,0.892
862,NTO-LC-800-4A-900-10H0003.tiff,0.006,20.308,14.455,20.308,14.455,0.287,0.943,0.111,100,20.262,14.492,45.000,0.079,1.117,0.895,0.923
863,NTO-LC-800-4A-900-10H0003.tiff,0.038,0.922,14.542,0.922,14.542,0.726,0.910,0.242,100,0.892,14.426,102.529,0.223,1.022,0.979,0.914
864,NTO-LC-800-4A-900-10H0003.tiff,0.040,9.646,14.542,9.646,14.542,0.763,0.869,0.252,100,9.600,14.662,62.103,0.223,1.065,0.939,0.919
865,NTO-LC-800-4A-900-10H0003.tiff,0.042,6.168,14.579,6.168,14.579,0.794,0.837,0.290,100,6.111,14.715,71.565,0.210,1.375,0.727,0.917
866,NTO-LC-800-4A-900-10H0003.tiff,0.050,8.334,14.565,8.334,14.565,0.845,0.881,0.274,100,8.315,14.702,73.301,0.258,1.028,0.973,0.919
867,NTO-LC-800-4A-900-10H0003.tiff,0.024,10.027,14.612,10.027,14.612,0.562,0.950,0.194,100,9.993,14.702,61.699,0.170,1.038,0.963,0.917
868,NTO-LC-800-4A-900-10H0003.tiff,0.020,21.232,14.593,21.232,14.593,0.507,0.985,0.182,100,21.154,14.636,30.256,0.157,1.133,0.883,0.944
869,NTO-LC-800-4A-900-10H0003.tiff,0.049,10.819,14.683,10.819,14.683,0.863,0.832,0.278,100,10.820,14.820,81.870,0.249,1.034,0.967,0.910
870,NTO-LC-800-4A-900-10H0003.tiff,0.028,3.073,14.671,3.073,14.671,0.604,0.954,0.212,100,3.030,14.570,111.801,0.170,1.154,0.867,0.947
871,NTO-LC-800-4A-900-10H0003.tiff,0.039,11.819,14.740,11.819,14.740,0.723,0.943,0.253,100,11.698,14.780,21.251,0.210,1.114,0.897,0.938
872,NTO-LC-800-4A-900-10H0003.tiff,0.098,16.362,14.828,16.362,14.828,1.219,0.828,0.438,100,16.170,14.951,38.928,0.334,1.316,0.760,0.940
873,NTO-LC-800-4A-900-10H0003.tiff,0.016,9.441,14.733,9.441,14.733,0.466,0.934,0.171,100,9.390,14.807,57.529,0.131,1.113,0.898,0.935
874,NTO-LC-800-4A-900-10H0003.tiff,0.064,11.303,14.797,11.303,14.797,0.958,0.882,0.310,100,11.200,14.675,126.384,0.289,1.011,0.989,0.934
875,NTO-LC-800-4A-900-10H0003.tiff,0.028,13.107,14.738,13.107,14.738,0.659,0.795,0.251,100,12.970,14.754,6.009,0.157,1.503,0.666,0.896
876,NTO-LC-800-4A-900-10H0003.tiff,0.067,7.107,14.817,7.107,14.817,0.987,0.863,0.364,100,6.938,14.885,25.641,0.269,1.377,0.726,0.927
877,NTO-LC-800-4A-900-10H0003.tiff,0.027,6.194,14.839,6.194,14.839,0.610,0.917,0.216,100,6.151,14.938,75.964,0.184,1.079,0.927,0.911
878,NTO-LC-800-4A-900-10H0003.tiff,0.021,1.095,14.845,1.095,14.845,0.525,0.956,0.183,100,1.010,14.820,158.962,0.157,1.098,0.911,0.921
879,NTO-LC-800-4A-900-10H0003.tiff,0.030,10.062,14.872,10.062,14.872,0.655,0.892,0.229,100,10.033,14.767,103.241,0.184,1.168,0.856,0.915
880,NTO-LC-800-4A-900-10H0003.tiff,0.002,3.607,14.831,3.607,14.831,0.164,0.726,0.071,100,3.593,14.793,111.801,0.039,1.765,0.567,0.750
881,NTO-LC-800-4A-900-10H0003.tiff,0.017,13.924,14.934,13.924,14.934,0.480,0.909,0.170,100,13.902,15.016,67.380,0.143,1.171,0.854,0.898
882,NTO-LC-800-4A-900-10H0003.tiff,0.015,18.992,14.937,18.992,14.937,0.454,0.943,0.166,100,18.964,15.016,71.565,0.131,1.242,0.805,0.909
883,NTO-LC-800-4A-900-10H0003.tiff,0.003,9.003,14.917,9.003,14.917,0.209,0.994,0.093,100,8.970,14.951,45.000,0.065,1.515,0.660,0.909
884,NTO-LC-800-4A-900-10H0003.tiff,0.008,12.738,14.939,12.738,14.939,0.327,0.907,0.121,100,12.682,14.911,139.399,0.098,1.179,0.848,0.865
885,NTO-LC-800-4A-900-10H0003.tiff,0.048,15.065,14.969,15.065,14.969,1.046,0.549,0.394,100,14.872,14.977,176.186,0.170,2.440,0.410,0.837
886,NTO-LC-800-4A-900-10H0003.tiff,0.083,17.397,15.063,17.397,15.063,1.095,0.869,0.358,100,17.325,15.226,61.557,0.315,1.092,0.916,0.931
887,NTO-LC-800-4A-900-10H0003.tiff,0.014,9.446,14.999,9.446,14.999,0.446,0.911,0.166,100,9.416,14.925,108.435,0.129,1.280,0.782,0.889
888,NTO-LC-800-4A-900-10H0003.tiff,0.142,21.006,15.282,21.006,15.282,1.900,0.496,0.688,100,20.905,15.580,72.255,0.343,2.506,0.399,0.792
889,NTO-LC-800-4A-900-10H0003.tiff,0.056,12.209,15.088,12.209,15.088,0.913,0.841,0.324,100,12.144,14.938,111.371,0.236,1.331,0.751,0.930
890,NTO-LC-800-4A-900-10H0003.tiff,0.017,3.810,15.038,3.810,15.038,0.462,0.973,0.171,100,3.738,14.990,147.529,0.144,1.176,0.851,0.923
891,NTO-LC-800-4A-900-10H0003.tiff,0.021,8.152,15.068,8.152,15.068,0.541,0.910,0.197,100,8.092,14.990,126.870,0.157,1.150,0.870,0.914
892,NTO-LC-800-4A-900-10H0003.tiff,0.018,10.209,15.067,10.209,15.067,0.517,0.864,0.195,100,10.111,15.030,160.346,0.131,1.433,0.698,0.895
893,NTO-LC-800-4A-900-10H0003.tiff,0.048,20.481,15.137,20.481,15.137,0.812,0.920,0.277,100,20.407,15.016,121.430,0.236,1.126,0.888,0.937
894,NTO-LC-800-4A-900-10H0003.tiff,0.084,10.701,15.190,10.701,15.190,1.092,0.887,0.362,100,10.544,15.082,133.531,0.323,1.108,0.903,0.935
895,NTO-LC-800-4A-900-10H0003.tiff,0.019,17.671,15.117,17.671,15.117,0.517,0.896,0.178,100,17.639,15.030,107.103,0.153,1.133,0.882,0.892
896,NTO-LC-800-4A-900-10H0003.tiff,0.069,16.986,15.222,16.986,15.222,0.976,0.910,0.324,100,16.892,15.095,121.759,0.298,1.037,0.965,0.940
897,NTO-LC-800-4A-900-10H0003.tiff,0.126,0.585,15.307,0.585,15.307,1.517,0.691,0.528,100,0.380,15.226,153.435,0.374,1.362,0.734,0.873
898,NTO-LC-800-4A-900-10H0003.tiff,0.009,12.668,15.155,12.668,15.155,0.335,0.981,0.124,100,12.616,15.187,32.005,0.105,1.151,0.869,0.919
899,NTO-LC-800-4A-900-10H0003.tiff,0.050,5.938,15.257,5.938,15.257,0.820,0.942,0.284,100,5.823,15.331,33.690,0.249,1.072,0.933,0.945
900,NTO-LC-800-4A-900-10H0003.tiff,0.003,19.648,15.176,19.648,15.176,0.175,1.000,0.076,100,19.620,15.200,30.964,0.052,1.194,0.838,0.857
901,NTO-LC-800-4A-900-10H0003.tiff,0.022,8.685,15.264,8.685,15.264,0.562,0.868,0.212,100,8.590,15.318,21.801,0.153,1.456,0.687,0.904
902,NTO-LC-800-4A-900-10H0003.tiff,0.199,2.773,15.474,2.773,15.474,1.680,0.887,0.547,100,2.636,15.711,59.744,0.498,1.075,0.930,0.952
903,NTO-LC-800-4A-900-10H0003.tiff,0.020,8.012,15.287,8.012,15.287,0.544,0.870,0.205,100,7.934,15.213,129.806,0.148,1.420,0.704,0.912
904,NTO-LC-800-4A-900-10H0003.tiff,0.009,12.893,15.255,12.893,15.255,0.343,0.938,0.131,100,12.839,15.292,36.870,0.102,1.288,0.777,0.903
905,NTO-LC-800-4A-900-10H0003.tiff,0.072,21.716,15.386,21.716,15.386,1.021,0.873,0.366,100,21.639,15.554,75.466,0.261,1.401,0.714,0.939
906,NTO-LC-800-4A-900-10H0003.tiff,0.044,22.486,15.332,22.486,15.332,0.857,0.753,0.303,100,22.452,15.489,72.350,0.210,1.371,0.729,0.903
907,NTO-LC-800-4A-900-10H0003.tiff,0.019,22.843,15.278,22.843,15.278,0.510,0.940,0.182,100,22.793,15.200,120.256,0.157,1.136,0.880,0.919
908,NTO-LC-800-4A-900-10H0003.tiff,0.032,13.697,15.324,13.697,15.324,0.670,0.899,0.229,100,13.666,15.213,113.629,0.205,1.078,0.928,0.910
909,NTO-LC-800-4A-900-10H0003.tiff,0.001,14.228,15.236,14.228,15.236,0.138,0.914,0.059,100,14.216,15.213,116.565,0.039,1.435,0.697,0.842
910,NTO-LC-800-4A-900-10H0003.tiff,0.024,11.447,15.340,11.447,15.340,0.592,0.871,0.207,100,11.410,15.436,71.565,0.176,1.179,0.848,0.898
911,NTO-LC-800-4A-900-10H0003.tiff,0.024,6.455,15.354,6.455,15.354,0.581,0.878,0.213,100,6.426,15.252,100.620,0.157,1.263,0.792,0.901
912,NTO-LC-800-4A-900-10H0003.tiff,0.006,19.074,15.330,19.074,15.330,0.346,0.668,0.141,100,19.003,15.318,158.199,0.075,2.041,0.490,0.771
913,NTO-LC-800-4A-900-10H0003.tiff,0.118,19.407,15.488,19.407,15.488,1.341,0.826,0.457,100,19.239,15.344,140.826,0.362,1.337,0.748,0.928
914,NTO-LC-800-4A-900-10H0003.tiff,0.291,1.805,15.642,1.805,15.642,2.102,0.826,0.704,100,1.652,15.318,114.179,0.564,1.240,0.807,0.957
915,NTO-LC-800-4A-900-10H0003.tiff,0.025,3.297,15.400,3.297,15.400,0.578,0.952,0.207,100,3.213,15.331,145.305,0.170,1.109,0.901,0.930
916,NTO-LC-800-4A-900-10H0003.tiff,0.036,18.443,15.421,18.443,15.421,0.686,0.956,0.236,100,18.361,15.331,123.690,0.210,1.034,0.967,0.939
917,NTO-LC-800-4A-900-10H0003.tiff,0.055,24.210,15.469,24.210,15.469,0.891,0.871,0.335,100,24.105,15.607,59.421,0.236,1.376,0.727,0.933
918,NTO-LC-800-4A-900-10H0003.tiff,0.005,15.104,15.408,15.104,15.408,0.317,0.647,0.129,100,15.095,15.475,66.038,0.076,2.003,0.499,0.750
919,NTO-LC-800-4A-900-10H0003.tiff,0.011,4.655,15.427,4.655,15.427,0.398,0.885,0.142,100,4.603,15.370,123.690,0.118,1.087,0.920,0.922
920,NTO-LC-800-4A-900-10H0003.tiff,0.022,10.222,15.450,10.222,15.450,0.541,0.932,0.189,100,10.151,15.515,33.690,0.157,1.121,0.892,0.930
