 ,Label,Area,X,Y,XM,YM,Perim.,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1037,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,7.811,18.572,17.161,18.573,17.162,28.874,0.118,4.960,99.947,656,581,113.039,3.362,1.743,0.574,0.576
1038,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.945,21.278,15.977,21.276,15.977,7.734,0.409,2.452,99.399,760,593,153.983,1.514,1.719,0.582,0.778
1039,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.887,9.874,16.488,9.874,16.488,10.031,0.236,2.797,100.000,328,617,159.696,1.264,2.849,0.351,0.666
1040,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.188,1.354,16.472,1.354,16.472,4.738,0.665,1.734,100.000,55,662,86.532,1.062,1.640,0.610,0.903
1041,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,2.213,12.226,17.329,12.226,17.329,7.725,0.466,2.341,100.000,473,621,99.673,1.633,1.349,0.741,0.799
1042,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,2.221,14.118,18.461,14.122,18.461,7.151,0.546,2.350,99.318,510,735,56.842,1.428,1.690,0.592,0.878
1043,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,8.215,23.052,20.100,23.058,20.088,39.264,0.067,5.742,99.020,787,725,156.011,4.025,1.362,0.734,0.446
1044,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.033,10.338,19.703,10.338,19.703,7.271,0.245,2.256,100.000,379,705,107.592,1.013,2.882,0.347,0.580
1045,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,3.801,13.970,20.909,13.970,20.909,15.370,0.202,3.603,100.000,484,739,118.244,2.508,1.859,0.538,0.605
1046,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.360,5.101,20.356,5.101,20.356,4.732,0.763,1.695,100.000,195,741,98.005,1.209,1.330,0.752,0.928
1047,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,2.219,2.995,21.580,2.995,21.580,10.200,0.268,2.765,100.000,69,793,136.922,1.926,1.320,0.758,0.677
1048,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,8.964,8.621,22.427,8.621,22.427,30.244,0.123,6.345,99.946,212,882,4.980,3.514,2.136,0.468,0.548
1049,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.007,4.700,21.732,4.700,21.732,4.593,0.600,1.659,99.932,156,856,39.226,0.994,1.661,0.602,0.846
1050,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.013,18.907,22.038,18.907,22.038,5.450,0.429,1.821,100.000,705,875,48.504,1.009,2.137,0.468,0.680
1051,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,5.454,22.992,23.656,22.873,23.693,28.946,0.082,6.080,93.301,752,934,11.698,2.661,3.507,0.285,0.459
1052,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.376,2.297,23.237,2.297,23.237,4.995,0.693,1.636,100.000,57,895,12.031,1.180,1.386,0.722,0.908
1053,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,2.808,4.788,24.290,4.787,24.290,11.862,0.251,2.874,99.828,131,898,152.266,1.952,1.556,0.643,0.723
1054,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.592,16.355,24.199,16.355,24.199,8.844,0.256,2.870,99.957,572,948,18.104,1.103,2.710,0.369,0.667
1055,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,2.333,11.991,25.046,11.965,25.049,11.352,0.227,2.705,94.279,435,1002,87.221,1.934,1.448,0.691,0.660
1056,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.000,2.125,24.833,2.133,24.833,6.880,0.266,2.033,97.249,47,950,19.604,1.228,1.811,0.552,0.580
1057,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0004.tiff,1.181,10.363,25.377,10.362,25.377,5.828,0.437,1.791,99.942,370,998,58.173,1.226,1.533,0.652,0.753
1058,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.158,2.869,1.318,2.869,1.318,5.584,0.467,1.939,100.000,88,79,59.967,1.039,2.380,0.420,0.770
1059,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,2.941,23.493,1.999,23.492,1.998,14.490,0.176,3.110,99.883,852,35,129.867,1.946,1.937,0.516,0.583
1060,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,4.297,12.502,2.949,12.502,2.949,14.395,0.261,3.347,100.000,460,54,105.452,2.529,1.574,0.635,0.700
1061,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.827,21.042,5.182,21.042,5.182,11.105,0.186,3.003,100.000,748,199,19.385,1.439,2.559,0.391,0.560
1062,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,2.268,15.188,5.769,15.188,5.769,8.146,0.430,2.733,100.000,563,172,111.393,1.502,1.844,0.542,0.763
1063,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,2.508,2.489,5.895,2.489,5.895,12.981,0.187,3.085,100.000,61,185,146.445,1.931,1.945,0.514,0.628
1064,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,3.022,12.828,6.757,12.832,6.760,19.034,0.105,3.891,99.135,502,183,93.865,2.277,2.019,0.495,0.483
1065,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.044,5.397,6.630,5.415,6.652,8.177,0.196,1.726,93.281,170,254,163.217,1.417,1.679,0.596,0.597
1066,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.385,22.481,6.527,22.481,6.527,6.419,0.422,1.832,100.000,837,225,119.134,1.332,1.387,0.721,0.743
1067,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.814,19.785,7.287,19.785,7.287,7.678,0.387,2.431,100.000,733,326,69.806,1.170,1.956,0.511,0.789
1068,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.628,1.092,7.858,1.092,7.858,7.266,0.388,2.089,100.000,20,266,144.713,1.472,1.329,0.753,0.761
1069,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.702,8.085,8.057,8.085,8.057,9.146,0.256,2.331,100.000,296,356,70.953,1.372,1.497,0.668,0.693
1070,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.912,3.703,8.688,3.701,8.691,9.674,0.257,2.508,99.172,148,370,83.395,1.624,1.440,0.694,0.716
1071,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,3.542,6.814,10.053,6.814,10.052,15.961,0.175,4.302,99.981,238,294,105.562,1.940,2.365,0.423,0.590
1072,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.717,23.311,10.786,23.311,10.786,8.387,0.307,2.783,100.000,887,360,92.701,1.275,2.914,0.343,0.667
1073,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.295,19.114,10.378,19.114,10.378,6.684,0.364,2.011,100.000,693,408,15.124,1.104,1.782,0.561,0.746
1074,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.302,1.662,10.845,1.662,10.845,7.608,0.283,2.337,100.000,22,375,135.909,1.404,1.855,0.539,0.633
1075,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,2.674,14.495,11.193,14.494,11.193,9.051,0.410,2.686,99.820,508,446,27.316,1.574,1.956,0.511,0.729
1076,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,3.252,5.854,12.947,5.853,12.947,11.997,0.284,3.158,99.958,202,553,78.503,1.910,1.726,0.580,0.744
1077,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.501,21.722,12.399,21.722,12.399,6.935,0.392,2.242,100.000,827,520,83.956,1.248,1.969,0.508,0.787
1078,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.872,10.115,12.625,10.115,12.625,9.089,0.285,2.418,99.963,337,497,15.092,1.680,1.385,0.722,0.712
1079,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.853,2.263,12.708,2.265,12.707,7.544,0.409,2.172,99.369,49,451,137.447,1.724,1.194,0.838,0.732
1080,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.679,11.808,15.228,11.808,15.228,8.387,0.300,2.993,100.000,449,643,81.941,1.231,2.834,0.353,0.654
1081,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,2.381,14.847,15.499,14.848,15.497,9.190,0.354,2.660,99.538,561,535,102.529,1.748,1.422,0.703,0.764
1082,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,3.406,7.173,15.778,7.178,15.786,13.774,0.226,3.218,99.192,248,540,96.082,2.488,1.181,0.847,0.601
1083,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,8.745,4.997,18.115,5.002,18.118,33.991,0.095,5.452,99.638,197,584,110.266,3.602,1.277,0.783,0.571
1084,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.046,16.063,16.965,16.064,16.965,7.015,0.267,2.294,99.474,590,675,59.036,0.962,2.907,0.344,0.627
1085,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.238,1.780,17.038,1.780,17.038,7.297,0.292,2.230,100.000,35,674,28.072,1.301,2.415,0.414,0.678
1086,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.392,24.378,18.644,24.378,18.644,5.736,0.532,1.804,100.000,906,738,40.872,1.204,1.436,0.697,0.830
1087,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.733,7.952,19.943,7.953,19.941,12.529,0.139,3.111,99.682,283,816,75.847,1.677,1.741,0.574,0.530
1088,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.215,26.172,19.476,26.172,19.476,6.089,0.412,1.646,100.000,989,713,112.479,1.314,1.299,0.770,0.762
1089,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.897,23.221,20.147,23.221,20.145,10.348,0.223,2.558,99.782,877,726,95.886,1.790,1.678,0.596,0.572
1090,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.437,13.534,20.017,13.534,20.017,5.940,0.512,1.750,100.000,500,739,130.135,1.310,1.088,0.919,0.839
1091,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.126,12.012,20.373,12.012,20.373,6.771,0.308,1.852,100.000,434,742,127.519,1.499,1.324,0.755,0.601
1092,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,2.121,19.666,21.404,19.666,21.405,14.274,0.131,3.088,99.935,753,757,96.340,1.760,2.066,0.484,0.484
1093,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,2.125,2.440,21.357,2.430,21.378,9.650,0.287,2.525,97.669,65,850,60.772,1.692,1.965,0.509,0.690
1094,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,2.381,12.393,23.037,12.393,23.037,11.878,0.212,2.811,100.000,454,931,86.791,1.533,2.151,0.465,0.657
1095,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,3.505,7.065,23.973,7.066,23.973,19.481,0.116,5.093,99.254,271,825,92.361,2.157,3.154,0.317,0.418
1096,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.913,21.628,23.125,21.628,23.125,10.512,0.218,2.583,100.000,774,853,147.440,1.838,1.193,0.838,0.601
1097,WH11D/C:/Users/William/Desktop/WHX_10k_HC/WH11D/900-5-24D0006.tiff,1.193,11.040,24.869,11.031,24.862,5.202,0.554,1.857,95.732,396,922,143.616,0.982,1.991,0.502,0.842
1098,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.309,2.882,1.538,2.881,1.535,8.872,0.369,2.846,99.285,66,25,163.402,1.633,1.917,0.522,0.700
1099,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.004,21.687,1.837,21.687,1.837,8.608,0.340,2.704,100.000,798,32,120.296,1.311,2.580,0.388,0.722
1100,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.054,15.438,2.701,15.438,2.701,12.223,0.173,2.897,100.000,561,154,58.325,1.838,1.961,0.510,0.561
1101,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.503,5.520,2.575,5.520,2.575,7.374,0.347,2.200,100.000,180,121,39.193,1.390,1.794,0.557,0.669
1102,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.423,12.738,2.715,12.738,2.715,7.278,0.338,2.583,100.000,449,70,138.705,0.960,3.520,0.284,0.732
1103,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.116,24.513,2.470,24.513,2.470,4.880,0.589,1.528,100.000,913,77,124.509,1.195,1.239,0.807,0.820
1104,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.151,11.104,4.005,11.104,4.004,14.337,0.132,4.464,99.840,356,107,156.448,1.372,3.334,0.300,0.504
1105,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.576,20.130,5.126,20.129,5.125,18.399,0.096,3.339,99.679,731,135,133.727,1.934,1.726,0.579,0.531
1106,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,6.301,4.793,6.545,4.792,6.539,16.544,0.289,3.625,99.323,135,196,125.875,2.823,1.314,0.761,0.790
1107,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.185,8.837,6.737,8.837,6.737,7.416,0.271,1.762,100.000,341,221,94.268,1.248,1.733,0.577,0.641
1108,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.595,1.115,6.907,1.115,6.907,5.798,0.596,1.897,100.000,53,227,95.553,1.390,1.163,0.860,0.872
1109,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,5.452,23.510,8.330,23.512,8.334,20.123,0.169,4.553,99.634,826,259,131.496,3.076,1.469,0.681,0.605
1110,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.222,20.769,8.220,20.769,8.220,5.743,0.466,1.767,99.381,764,296,139.214,1.034,2.009,0.498,0.832
1111,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.015,9.408,8.417,9.408,8.417,6.272,0.324,1.593,100.000,322,314,162.759,1.244,1.130,0.885,0.726
1112,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.003,12.179,8.784,12.179,8.784,8.948,0.314,2.605,100.000,421,360,27.597,1.625,1.778,0.562,0.662
1113,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,3.328,4.860,9.931,4.862,9.928,15.532,0.173,3.674,99.525,108,384,28.578,2.273,1.597,0.626,0.552
1114,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.749,8.185,9.724,8.185,9.724,7.330,0.409,2.145,100.000,270,379,11.997,1.418,1.766,0.566,0.795
1115,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.010,14.063,11.239,14.063,11.239,9.885,0.258,2.980,100.000,491,386,143.231,1.689,1.998,0.500,0.673
1116,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.140,11.249,12.067,11.249,12.067,9.427,0.303,2.735,100.000,414,410,114.353,1.287,2.560,0.391,0.739
1117,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.122,22.628,11.949,22.628,11.949,7.617,0.243,2.139,100.000,851,494,66.894,1.168,1.660,0.603,0.660
1118,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.154,5.519,13.416,5.519,13.416,5.506,0.478,1.619,100.000,192,488,139.600,1.336,1.184,0.845,0.754
1119,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.944,17.001,13.609,17.001,13.609,8.835,0.313,2.250,100.000,617,489,130.746,1.559,1.573,0.636,0.714
1120,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.102,10.279,15.106,10.276,15.111,9.419,0.298,2.444,99.182,394,620,86.309,1.703,1.494,0.669,0.660
1121,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.875,15.295,16.014,15.295,16.014,14.072,0.182,3.289,100.000,573,669,57.704,2.452,1.668,0.600,0.576
1122,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.188,21.626,15.970,21.625,15.967,7.778,0.247,1.962,99.479,820,570,119.650,1.223,1.648,0.607,0.629
1123,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.214,12.109,16.099,12.109,16.099,5.739,0.463,1.790,100.000,446,583,124.854,1.152,1.722,0.581,0.781
1124,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.163,1.149,17.479,1.149,17.479,7.071,0.292,1.822,100.000,34,695,83.387,1.416,1.382,0.724,0.636
1125,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.287,4.170,18.536,4.171,18.545,9.464,0.181,2.461,97.755,119,690,144.107,1.164,2.535,0.395,0.585
1126,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.101,12.511,18.802,12.511,18.802,8.034,0.409,2.453,100.000,432,690,151.243,1.661,1.456,0.687,0.747
1127,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.496,7.643,19.148,7.640,19.152,6.518,0.443,2.279,97.931,245,725,168.043,1.119,2.130,0.469,0.814
1128,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.446,21.429,19.243,21.429,19.243,5.885,0.525,1.968,100.000,779,722,158.908,1.175,1.844,0.542,0.811
1129,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.381,16.355,20.047,16.355,20.047,7.820,0.284,2.392,100.000,600,807,37.875,1.386,1.993,0.502,0.585
1130,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.599,3.567,21.272,3.567,21.272,9.339,0.374,3.007,100.000,95,780,141.730,1.398,2.430,0.411,0.804
1131,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,1.384,24.064,21.327,24.064,21.327,4.887,0.728,1.663,100.000,913,845,83.660,1.235,1.470,0.680,0.896
1132,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.054,17.676,23.032,17.676,23.032,10.481,0.235,2.547,100.000,632,910,32.381,1.390,2.240,0.446,0.691
1133,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,6.312,8.957,23.657,8.957,23.657,26.266,0.115,7.048,99.902,208,954,10.724,2.428,3.312,0.302,0.473
1134,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0002.tiff,2.270,3.982,24.797,3.982,24.797,9.751,0.300,3.010,100.000,92,918,149.636,1.601,2.150,0.465,0.659
1135,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.749,7.740,1.285,7.758,1.290,20.147,0.085,3.743,98.624,228,38,171.132,2.084,2.169,0.461,0.484
1136,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.710,16.563,1.331,16.564,1.331,10.926,0.180,2.696,99.799,584,41,162.446,1.165,2.996,0.334,0.662
1137,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.505,13.824,2.680,13.824,2.680,7.200,0.365,2.234,99.909,501,147,74.332,1.466,1.364,0.733,0.683
1138,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.386,2.973,3.011,2.973,3.011,8.041,0.269,2.304,100.000,78,129,22.770,1.297,2.617,0.382,0.572
1139,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.633,15.269,3.695,15.269,3.695,7.498,0.365,2.573,100.000,547,169,39.207,1.120,3.002,0.333,0.733
1140,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.075,7.775,5.666,7.775,5.666,4.819,0.582,1.468,100.000,279,197,131.379,1.128,1.185,0.844,0.856
1141,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.121,24.614,6.214,24.614,6.214,6.075,0.722,2.038,100.000,905,257,31.849,1.489,1.236,0.809,0.920
1142,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.086,1.500,6.432,1.500,6.427,10.045,0.260,2.754,99.604,39,303,72.255,1.603,2.182,0.458,0.572
1143,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.548,12.612,7.132,12.614,7.133,10.984,0.265,2.653,99.649,440,292,24.538,1.855,1.618,0.618,0.686
1144,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.400,15.870,7.831,15.870,7.831,8.933,0.378,2.515,100.000,556,298,16.356,1.811,1.564,0.639,0.744
1145,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.052,3.530,9.006,3.530,9.006,9.413,0.291,2.454,100.000,123,304,100.469,1.462,1.836,0.545,0.710
1146,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.887,15.129,10.581,15.130,10.582,11.680,0.174,2.935,99.818,575,351,114.274,1.871,1.870,0.535,0.509
1147,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.697,16.999,10.465,16.999,10.465,10.040,0.212,2.519,100.000,636,449,75.530,1.443,2.107,0.475,0.571
1148,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.002,20.829,10.480,20.829,10.480,5.523,0.413,1.707,100.000,766,373,133.755,1.118,1.790,0.559,0.705
1149,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.538,2.341,10.542,2.341,10.543,5.545,0.628,1.942,99.911,54,406,16.477,1.176,1.621,0.617,0.892
1150,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.546,21.243,12.227,21.243,12.227,12.408,0.208,4.189,100.000,737,463,5.389,1.259,4.281,0.234,0.598
1151,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.382,17.748,13.061,17.748,13.061,7.114,0.343,2.152,100.000,641,485,170.882,1.119,2.008,0.498,0.796
1152,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.019,7.236,16.743,7.241,16.736,9.872,0.260,2.993,99.182,241,678,61.189,1.162,2.822,0.354,0.666
1153,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.006,22.810,16.249,22.810,16.249,6.377,0.311,1.940,100.000,833,612,166.715,1.154,2.129,0.470,0.655
1154,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.437,16.544,17.616,16.544,17.616,11.045,0.251,3.581,100.000,620,734,84.958,1.226,3.716,0.269,0.655
1155,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,3.360,20.008,18.211,20.008,18.211,14.237,0.208,3.674,100.000,703,688,170.134,2.144,1.871,0.535,0.622
1156,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.672,10.858,18.250,10.858,18.250,7.352,0.389,2.249,99.959,366,705,163.045,1.527,1.355,0.738,0.725
1157,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,3.643,24.093,18.496,24.092,18.496,11.549,0.343,2.801,99.887,868,719,22.001,2.361,1.275,0.785,0.776
1158,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.049,8.589,18.669,8.589,18.669,4.797,0.573,1.847,100.000,303,735,38.660,0.826,2.545,0.393,0.843
1159,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.351,17.710,19.903,17.710,19.903,12.081,0.202,2.683,99.854,630,792,39.447,1.932,1.490,0.671,0.602
1160,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.329,1.000,20.388,1.000,20.388,7.545,0.293,2.200,100.000,19,731,98.227,1.322,1.931,0.518,0.696
1161,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,2.305,19.813,21.210,19.811,21.210,7.815,0.474,2.569,99.582,732,846,62.650,1.702,1.657,0.603,0.773
1162,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.723,9.500,20.687,9.500,20.687,9.898,0.221,2.270,100.000,337,763,130.314,1.603,1.409,0.710,0.596
1163,WH11E/C:/Users/William/Desktop/WHX_10k_HC/WH11E/900-5-24E0004.tiff,1.197,21.444,21.061,21.444,21.061,7.564,0.263,2.074,100.000,808,764,92.175,1.510,1.350,0.741,0.581
