""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-35B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
5.26,28.100,-0.05557,0.985,-0.001
5.26,28.200,-0.05540,0.986,-0.001
5.27,28.300,-0.05523,0.988,-0.001
5.27,28.400,-0.05507,0.987,-0.001
5.27,28.500,-0.05490,0.988,-0.001
5.29,28.600,-0.05474,0.990,-0.001
5.29,28.700,-0.05457,0.991,-0.001
5.28,28.800,-0.05440,0.989,-0.001
5.30,28.900,-0.05419,0.993,-0.001
5.32,29.000,-0.05403,0.997,-0.001
5.33,29.100,-0.05382,0.999,-0.001
5.35,29.200,-0.05361,1.002,-0.001
5.36,29.300,-0.05341,1.005,-0.001
5.36,29.400,-0.05320,1.003,-0.001
5.36,29.500,-0.05299,1.004,-0.001
5.37,29.600,-0.05278,1.006,-0.001
5.38,29.700,-0.05257,1.008,-0.001
5.39,29.800,-0.05237,1.009,-0.001
5.41,29.900,-0.05216,1.014,-0.001
5.42,30.000,-0.05195,1.015,-0.001
5.41,30.100,-0.05174,1.014,-0.001
5.44,30.200,-0.05158,1.019,-0.001
5.45,30.300,-0.05137,1.020,-0.001
5.44,30.400,-0.05116,1.020,-0.001
5.45,30.500,-0.05100,1.022,-0.001
5.46,30.600,-0.05083,1.022,-0.001
5.45,30.700,-0.05066,1.021,-0.001
5.47,30.800,-0.05050,1.025,-0.001
5.48,30.900,-0.05033,1.026,-0.001
5.47,31.000,-0.05016,1.024,-0.001
5.48,31.100,-0.05000,1.027,-0.001
5.50,31.200,-0.04983,1.031,-0.001
5.47,31.300,-0.04971,1.025,-0.001
5.49,31.400,-0.04954,1.029,-0.001
5.50,31.500,-0.04942,1.030,-0.001
5.50,31.600,-0.04925,1.030,-0.001
5.50,31.700,-0.04913,1.030,-0.001
5.51,31.800,-0.04900,1.032,-0.001
5.52,31.900,-0.04883,1.035,-0.001
5.50,32.000,-0.04871,1.031,-0.001
5.54,32.100,-0.04858,1.037,-0.001
5.53,32.200,-0.04846,1.036,-0.001
5.54,32.300,-0.04829,1.038,-0.001
5.55,32.400,-0.04817,1.040,-0.001
5.55,32.500,-0.04800,1.039,-0.001
5.55,32.600,-0.04788,1.040,-0.001
5.57,32.700,-0.04771,1.044,-0.001
5.56,32.800,-0.04759,1.042,-0.001
5.56,32.900,-0.04742,1.042,-0.001
5.59,33.000,-0.04726,1.046,-0.001
5.59,33.100,-0.04713,1.047,-0.001
5.61,33.200,-0.04696,1.050,-0.001
5.62,33.300,-0.04684,1.053,-0.001
5.63,33.400,-0.04667,1.054,-0.001
5.63,33.500,-0.04655,1.055,-0.001
5.63,33.600,-0.04638,1.055,-0.001
5.64,33.700,-0.04622,1.056,-0.001
5.64,33.800,-0.04605,1.056,-0.001
5.66,33.900,-0.04593,1.060,-0.001
5.68,34.000,-0.04576,1.064,-0.001
5.68,34.100,-0.04559,1.065,-0.001
5.69,34.200,-0.04543,1.066,-0.001
5.69,34.300,-0.04526,1.067,-0.001
5.72,34.400,-0.04509,1.072,-0.001
5.73,34.500,-0.04493,1.073,-0.001
5.73,34.600,-0.04472,1.073,-0.001
5.76,34.700,-0.04455,1.079,-0.001
5.78,34.800,-0.04435,1.082,-0.001
5.77,34.900,-0.04414,1.081,-0.001
5.79,35.000,-0.04393,1.084,-0.001
5.80,35.100,-0.04372,1.087,-0.001
5.81,35.200,-0.04352,1.088,-0.001
5.81,35.300,-0.04331,1.088,-0.001
5.84,35.400,-0.04310,1.093,-0.001
5.85,35.500,-0.04289,1.095,-0.001
5.85,35.600,-0.04268,1.096,-0.001
5.88,35.700,-0.04248,1.102,-0.001
5.89,35.800,-0.04227,1.104,-0.001
5.91,35.900,-0.04206,1.107,-0.001
5.92,36.000,-0.04185,1.109,-0.001
5.94,36.100,-0.04169,1.113,-0.001
5.94,36.200,-0.04148,1.113,-0.001
5.94,36.300,-0.04131,1.112,-0.001
5.95,36.400,-0.04115,1.115,-0.001
5.96,36.500,-0.04098,1.117,-0.001
5.99,36.600,-0.04081,1.122,-0.001
5.99,36.700,-0.04069,1.123,-0.001
6.01,36.800,-0.04052,1.126,-0.001
6.01,36.900,-0.04040,1.126,-0.001
6.04,37.000,-0.04023,1.132,-0.001
6.05,37.100,-0.04011,1.134,-0.001
6.06,37.200,-0.03998,1.135,-0.001
6.07,37.300,-0.03982,1.137,-0.001
6.08,37.400,-0.03969,1.139,-0.001
6.11,37.500,-0.03957,1.144,-0.001
6.12,37.600,-0.03944,1.147,-0.001
6.15,37.700,-0.03932,1.151,-0.001
6.17,37.800,-0.03915,1.155,-0.001
6.18,37.900,-0.03903,1.158,-0.001
6.21,38.000,-0.03890,1.163,-0.001
6.21,38.100,-0.03874,1.164,-0.001
6.24,38.200,-0.03861,1.169,-0.001
6.26,38.300,-0.03845,1.172,-0.001
6.28,38.400,-0.03832,1.176,-0.001
6.29,38.500,-0.03815,1.179,-0.001
6.31,38.600,-0.03803,1.183,-0.001
6.34,38.700,-0.03786,1.188,-0.001
6.34,38.800,-0.03770,1.189,-0.001
6.37,38.900,-0.03757,1.193,-0.001
6.40,39.000,-0.03741,1.199,-0.001
6.41,39.100,-0.03724,1.200,-0.001
6.44,39.200,-0.03712,1.206,-0.001
6.45,39.300,-0.03695,1.207,-0.001
6.47,39.400,-0.03678,1.211,-0.001
6.48,39.500,-0.03662,1.214,-0.001
6.51,39.600,-0.03649,1.219,-0.001
6.52,39.700,-0.03633,1.221,-0.001
6.55,39.800,-0.03616,1.227,-0.001
6.58,39.900,-0.03599,1.232,-0.001
6.59,40.000,-0.03583,1.234,-0.001
6.62,40.100,-0.03566,1.240,-0.001
6.66,40.200,-0.03549,1.248,-0.001
6.68,40.300,-0.03529,1.252,-0.001
6.70,40.400,-0.03512,1.255,-0.001
6.73,40.500,-0.03491,1.261,-0.001
6.75,40.600,-0.03471,1.265,-0.001
6.79,40.700,-0.03450,1.271,-0.001
6.82,40.800,-0.03429,1.278,-0.001
6.85,40.900,-0.03408,1.284,-0.001
6.87,41.000,-0.03387,1.287,-0.001
6.90,41.100,-0.03367,1.292,-0.001
6.92,41.200,-0.03346,1.297,-0.001
6.96,41.300,-0.03325,1.303,-0.001
7.00,41.400,-0.03304,1.310,-0.001
7.02,41.500,-0.03284,1.314,-0.001
7.06,41.600,-0.03263,1.322,-0.001
7.08,41.700,-0.03246,1.326,-0.001
7.11,41.800,-0.03225,1.331,-0.001
7.12,41.900,-0.03209,1.335,-0.001
7.15,42.000,-0.03188,1.339,-0.001
7.15,42.100,-0.03171,1.340,-0.001
7.17,42.200,-0.03159,1.343,-0.001
7.18,42.300,-0.03142,1.345,-0.001
7.20,42.400,-0.03126,1.348,-0.001
7.24,42.500,-0.03113,1.356,-0.001
7.26,42.600,-0.03097,1.360,-0.001
7.27,42.700,-0.03080,1.363,-0.001
7.30,42.800,-0.03067,1.367,-0.001
7.32,42.900,-0.03055,1.371,-0.001
7.34,43.000,-0.03038,1.375,-0.001
7.35,43.100,-0.03026,1.377,-0.001
7.36,43.200,-0.03013,1.379,-0.001
7.39,43.300,-0.02997,1.385,-0.001
7.40,43.400,-0.02984,1.387,-0.001
7.43,43.500,-0.02972,1.393,-0.001
7.44,43.600,-0.02955,1.394,-0.001
7.47,43.700,-0.02943,1.399,-0.001
7.50,43.800,-0.02926,1.404,-0.001
7.52,43.900,-0.02914,1.409,-0.001
7.54,44.000,-0.02901,1.413,-0.001
7.56,44.100,-0.02885,1.415,-0.001
7.58,44.200,-0.02868,1.420,-0.001
7.60,44.300,-0.02856,1.423,-0.001
7.62,44.400,-0.02839,1.428,-0.001
7.66,44.500,-0.02826,1.434,-0.001
7.66,44.600,-0.02810,1.435,-0.001
7.70,44.700,-0.02793,1.442,-0.001
7.73,44.800,-0.02781,1.447,-0.001
7.76,44.900,-0.02764,1.454,-0.001
7.76,45.000,-0.02747,1.454,-0.001
7.80,45.100,-0.02731,1.461,-0.001
7.82,45.200,-0.02718,1.465,-0.001
7.84,45.300,-0.02702,1.469,-0.001
7.87,45.400,-0.02685,1.475,-0.001
7.88,45.500,-0.02668,1.477,-0.001
7.92,45.600,-0.02652,1.483,-0.001
7.94,45.700,-0.02635,1.487,-0.001
7.97,45.800,-0.02619,1.493,-0.001
8.01,45.900,-0.02602,1.500,-0.001
8.03,46.000,-0.02581,1.504,-0.001
8.08,46.100,-0.02565,1.514,-0.001
8.10,46.200,-0.02544,1.518,-0.001
8.14,46.300,-0.02523,1.526,0.000
8.17,46.400,-0.02506,1.531,0.000
8.20,46.500,-0.02486,1.536,0.000
8.25,46.600,-0.02461,1.546,0.000
8.29,46.700,-0.02440,1.552,0.000
8.32,46.800,-0.02419,1.559,0.000
8.35,46.900,-0.02398,1.563,0.000
8.40,47.000,-0.02378,1.573,0.000
8.45,47.100,-0.02357,1.582,0.000
8.46,47.200,-0.02336,1.586,0.000
8.50,47.300,-0.02319,1.593,0.000
8.54,47.400,-0.02299,1.600,0.000
8.56,47.500,-0.02278,1.603,0.000
8.59,47.600,-0.02261,1.610,0.000
8.61,47.700,-0.02245,1.612,0.000
8.63,47.800,-0.02228,1.617,0.000
8.66,47.900,-0.02211,1.623,0.000
8.69,48.000,-0.02195,1.628,0.000
8.71,48.100,-0.02178,1.631,0.000
8.74,48.200,-0.02166,1.637,0.000
8.77,48.300,-0.02149,1.643,0.000
8.78,48.400,-0.02137,1.644,0.000
8.81,48.500,-0.02120,1.649,0.000
8.83,48.600,-0.02107,1.654,0.000
8.86,48.700,-0.02091,1.660,0.000
8.88,48.800,-0.02078,1.664,0.000
8.91,48.900,-0.02066,1.670,0.000
8.92,49.000,-0.02049,1.672,0.000
8.96,49.100,-0.02037,1.678,0.000
8.99,49.200,-0.02024,1.684,0.000
9.00,49.300,-0.02012,1.686,0.000
9.03,49.400,-0.01995,1.691,0.000
9.04,49.500,-0.01983,1.694,0.000
9.08,49.600,-0.01966,1.702,0.000
9.11,49.700,-0.01954,1.707,0.000
9.13,49.800,-0.01941,1.711,0.000
9.16,49.900,-0.01925,1.716,0.000
9.19,50.000,-0.01912,1.722,0.000
9.23,50.100,-0.01896,1.728,0.000
9.26,50.200,-0.01879,1.735,0.000
9.28,50.300,-0.01866,1.739,0.000
9.31,50.400,-0.01850,1.743,0.000
9.34,50.500,-0.01837,1.749,0.000
9.35,50.600,-0.01821,1.752,0.000
9.40,50.700,-0.01804,1.761,0.000
9.43,50.800,-0.01792,1.767,0.000
9.45,50.900,-0.01775,1.770,0.000
9.50,51.000,-0.01758,1.779,0.000
9.52,51.100,-0.01746,1.784,0.000
9.55,51.200,-0.01729,1.789,0.000
9.58,51.300,-0.01713,1.795,0.000
9.62,51.400,-0.01696,1.803,0.000
9.66,51.500,-0.01679,1.810,0.000
9.70,51.600,-0.01663,1.817,0.000
9.73,51.700,-0.01642,1.824,0.000
9.80,51.800,-0.01621,1.836,0.000
9.83,51.900,-0.01605,1.842,0.000
9.87,52.000,-0.01584,1.849,0.000
9.92,52.100,-0.01563,1.857,0.000
9.96,52.200,-0.01542,1.866,0.000
10.01,52.300,-0.01517,1.876,0.000
10.07,52.400,-0.01497,1.885,0.000
10.11,52.500,-0.01476,1.894,0.000
10.15,52.600,-0.01455,1.901,0.000
10.21,52.700,-0.01434,1.912,0.000
10.25,52.800,-0.01414,1.919,0.000
10.27,52.900,-0.01393,1.923,0.000
10.31,53.000,-0.01372,1.932,0.000
10.36,53.100,-0.01351,1.941,0.000
10.40,53.200,-0.01330,1.948,0.000
10.43,53.300,-0.01314,1.954,0.000
10.48,53.400,-0.01297,1.963,0.000
10.49,53.500,-0.01276,1.965,0.000
10.54,53.600,-0.01260,1.975,0.000
10.58,53.700,-0.01247,1.982,0.000
10.59,53.800,-0.01231,1.984,0.000
10.63,53.900,-0.01214,1.990,0.000
10.65,54.000,-0.01202,1.995,0.000
10.70,54.100,-0.01185,2.003,0.000
10.73,54.200,-0.01172,2.009,0.000
10.76,54.300,-0.01156,2.016,0.000
10.79,54.400,-0.01143,2.021,0.000
10.82,54.500,-0.01131,2.026,0.000
10.85,54.600,-0.01118,2.033,0.000
10.87,54.700,-0.01102,2.037,0.000
10.91,54.800,-0.01089,2.044,0.000
10.95,54.900,-0.01077,2.050,0.000
10.98,55.000,-0.01060,2.056,0.000
11.01,55.100,-0.01048,2.062,0.000
11.05,55.200,-0.01035,2.069,0.000
11.07,55.300,-0.01019,2.075,0.000
11.12,55.400,-0.01006,2.083,0.000
11.16,55.500,-0.00990,2.090,0.000
11.18,55.600,-0.00973,2.095,0.000
11.22,55.700,-0.00961,2.103,0.000
11.25,55.800,-0.00944,2.108,0.000
11.30,55.900,-0.00927,2.117,0.000
11.34,56.000,-0.00915,2.124,0.000
11.38,56.100,-0.00898,2.132,0.000
11.42,56.200,-0.00882,2.139,0.000
11.45,56.300,-0.00865,2.145,0.000
11.49,56.400,-0.00853,2.152,0.000
11.54,56.500,-0.00836,2.162,0.000
11.57,56.600,-0.00819,2.167,0.000
11.62,56.700,-0.00803,2.176,0.000
11.66,56.800,-0.00786,2.184,0.000
11.70,56.900,-0.00769,2.192,0.000
11.75,57.000,-0.00753,2.201,0.000
11.79,57.100,-0.00736,2.208,0.000
11.83,57.200,-0.00720,2.216,0.000
11.88,57.300,-0.00699,2.225,0.000
11.92,57.400,-0.00682,2.233,0.000
11.98,57.500,-0.00661,2.243,0.000
12.04,57.600,-0.00641,2.256,0.000
12.08,57.700,-0.00620,2.264,0.000
12.14,57.800,-0.00599,2.274,0.000
12.20,57.900,-0.00578,2.285,0.000
12.24,58.000,-0.00557,2.294,0.000
12.30,58.100,-0.00537,2.304,0.000
12.35,58.200,-0.00516,2.314,0.000
12.42,58.300,-0.00495,2.327,0.000
12.45,58.400,-0.00474,2.332,0.000
12.51,58.500,-0.00454,2.343,0.000
12.57,58.600,-0.00433,2.355,0.000
12.60,58.700,-0.00412,2.361,0.000
12.65,58.800,-0.00391,2.369,0.000
12.70,58.900,-0.00375,2.379,0.000
12.76,59.000,-0.00358,2.390,0.000
12.78,59.100,-0.00337,2.394,0.000
12.83,59.200,-0.00321,2.403,0.000
12.87,59.300,-0.00308,2.411,0.000
12.91,59.400,-0.00292,2.418,0.000
12.95,59.500,-0.00275,2.425,0.000
12.98,59.600,-0.00258,2.432,0.000
13.02,59.700,-0.00246,2.438,0.000
13.06,59.800,-0.00229,2.446,0.000
13.09,59.900,-0.00217,2.452,0.000
13.12,60.000,-0.00200,2.458,0.000
13.17,60.100,-0.00188,2.466,0.000
13.20,60.200,-0.00175,2.473,0.000
13.23,60.300,-0.00159,2.477,0.000
